MSE12,MSE23,MSE13,SSIM12,SSIM23,SSIM13
106.1691536,116.391645,236.3498785,0.907326674,0.910429564,0.845020908
116.391645,126.1005339,252.0292795,0.910429564,0.907666704,0.849980787
126.1005339,100.1202691,230.1648915,0.907666704,0.914190803,0.849067434
100.1202691,93.69582465,202.8384288,0.914190803,0.90664779,0.844863875
93.69582465,78.39700955,166.5803082,0.90664779,0.901545199,0.858557069
78.39700955,57.61604167,141.6431641,0.901545199,0.935099925,0.860443558
57.61604167,49.08258247,116.5590321,0.935099925,0.93313622,0.877535364
49.08258247,58.92628472,115.1060894,0.93313622,0.926514103,0.876286677
58.92628472,59.30171007,116.8723958,0.926514103,0.928315431,0.886172015
59.30171007,56.72306858,124.2248307,0.928315431,0.934490785,0.881645195
56.72306858,52.91250868,117.1873568,0.934490785,0.948269616,0.90022183
52.91250868,54.73210503,115.7149262,0.948269616,0.948556952,0.90948295
54.73210503,45.2588151,108.6198785,0.948556952,0.951725666,0.908904883
45.2588151,43.01582465,95.47708767,0.951725666,0.952417285,0.918308604
43.01582465,42.62809028,98.00938368,0.952417285,0.952492206,0.912394475
42.62809028,57.50919271,114.9950521,0.952492206,0.937076485,0.898866788
57.50919271,64.68357639,135.8856944,0.937076485,0.926363758,0.886161067
64.68357639,79.21448785,142.6171354,0.926363758,0.922567562,0.888844319
79.21448785,87.67917101,179.6896484,0.922567562,0.929449761,0.878454242
87.67917101,88.99223524,187.778151,0.929449761,0.925496134,0.884050289
88.99223524,95.38061198,194.2390712,0.925496134,0.920497187,0.879110329
95.38061198,86.08903646,193.3062196,0.920497187,0.930488495,0.879539874
86.08903646,85.3874566,178.2304514,0.930488495,0.936199189,0.893127921
85.3874566,86.4384592,176.1981207,0.936199189,0.936977017,0.894081512
86.4384592,67.50241319,151.0000043,0.936977017,0.941831256,0.908113262
67.50241319,51.99414931,122.1525174,0.941831256,0.946659355,0.907129275
51.99414931,41.1209809,88.73404514,0.946659355,0.948097762,0.913112753
41.1209809,43.18487847,73.81258681,0.948097762,0.932231323,0.918982614
43.18487847,47.80174045,96.50094184,0.932231323,0.898725482,0.844751827
47.80174045,23.79979167,73.93972656,0.898725482,0.969542696,0.881104661
23.79979167,27.18936632,58.69447049,0.969542696,0.967831496,0.940440579
27.18936632,31.20726563,66.62491319,0.967831496,0.965200507,0.937122151
31.20726563,27.5021224,65.57073351,0.965200507,0.96253929,0.931146731
27.5021224,22.46468316,54.95927951,0.96253929,0.968192312,0.939772836
22.46468316,20.63916667,53.56633247,0.968192312,0.972947125,0.937559583
20.63916667,18.81355035,46.57119792,0.972947125,0.976118762,0.954442599
18.81355035,23.76643663,50.25416233,0.976118762,0.972815255,0.948311206
23.76643663,20.22469618,43.38536024,0.972815255,0.97752048,0.961111969
20.22469618,19.51999566,45.49104601,0.97752048,0.979429399,0.958346965
19.51999566,21.51482205,50.25450521,0.979429399,0.978810863,0.95744359
21.51482205,22.66055122,54.06759549,0.978810863,0.977242289,0.954920571
22.66055122,23.29278212,56.28304688,0.977242289,0.974076663,0.949358749
23.29278212,24.47828559,56.80480903,0.974076663,0.969263099,0.943932737
24.47828559,25.29375868,55.71792969,0.969263099,0.966488747,0.939598555
25.29375868,33.03499566,64.49731337,0.966488747,0.9588134,0.929518171
33.03499566,33.51276476,74.5133941,0.9588134,0.962426108,0.924336145
33.51276476,34.92358507,79.17088108,0.962426108,0.96427316,0.92771411
34.92358507,40.07892795,87.24105469,0.96427316,0.96221145,0.926990331
40.07892795,40.08202691,93.81333333,0.96221145,0.965791968,0.928412559
40.08202691,1375.392209,1379.393811,0.965791968,0.293425065,0.29447803
1375.392209,644.9077127,1365.475026,0.293425065,0.560003051,0.279479967
644.9077127,2079.98497,2125.306398,0.560003051,0.251340279,0.252933197
2079.98497,1170.413898,1905.364405,0.251340279,0.379489162,0.249296676
1170.413898,1129.015812,1270.286298,0.379489162,0.321909255,0.318303438
1129.015812,154.2702387,1172.44059,0.321909255,0.875349102,0.32055752
154.2702387,186.4267274,318.9004644,0.875349102,0.864845538,0.819507967
186.4267274,208.5682682,378.5284852,0.864845538,0.855630446,0.8052974
208.5682682,240.2488281,421.4775911,0.855630446,0.853514124,0.801388497
240.2488281,260.7113542,461.7583247,0.853514124,0.849231362,0.799071353
260.7113542,269.520434,473.1598611,0.849231362,0.842647569,0.787497287
269.520434,310.0675694,522.5067188,0.842647569,0.818711948,0.764193172
310.0675694,325.4198264,571.8051736,0.818711948,0.820143735,0.75769618
325.4198264,365.6660156,606.7840885,0.820143735,0.814047925,0.752711524
365.6660156,417.1211155,640.8497266,0.814047925,0.806344829,0.744016371
417.1211155,443.8140321,681.0362413,0.806344829,0.792701944,0.737584104
443.8140321,428.2046745,661.8416667,0.792701944,0.787429094,0.724536666
428.2046745,447.9725174,629.6027214,0.787429094,0.753653412,0.706228768
447.9725174,656.7903385,807.5784028,0.753653412,0.688705545,0.635119918
656.7903385,835.1497743,1026.850009,0.688705545,0.6307222,0.580628416
835.1497743,810.5094227,1166.983806,0.6307222,0.625648958,0.549942476
810.5094227,916.4295095,1257.075052,0.625648958,0.620530264,0.541153567
916.4295095,1012.556871,1454.294063,0.620530264,0.597611705,0.538674787
1012.556871,4320.040777,4258.124566,0.597611705,0.286678102,0.297949069
4320.040777,5096.40816,3416.91747,0.286678102,0.332837955,0.302515568
5096.40816,4385.485464,8115.360994,0.332837955,0.174848629,0.147969791
4385.485464,844.8770139,5964.611332,0.174848629,0.432139697,0.064414133
844.8770139,613.0751085,904.4547179,0.432139697,0.616661879,0.427651764
613.0751085,536.8908594,352.6898481,0.616661879,0.611099998,0.718064546
536.8908594,1034.029271,930.4157118,0.611099998,0.610932796,0.494158233
1034.029271,1078.825512,568.5942361,0.610932796,0.645284573,0.646424012
1078.825512,3938.686549,3576.743885,0.645284573,0.420599465,0.39547732
3938.686549,3971.183711,289.7508594,0.420599465,0.39257486,0.642807523
3971.183711,95.23123698,3920.909427,0.39257486,0.709689788,0.395195224
95.23123698,90.46803819,91.00598524,0.709689788,0.72917111,0.697025613
90.46803819,111.8432292,138.4894271,0.72917111,0.714984867,0.664831454
111.8432292,137.1757118,107.5225521,0.714984867,0.689526467,0.708534867
137.1757118,111.9882595,137.5776085,0.689526467,0.685512203,0.651617321
111.9882595,227.9570616,268.5819792,0.685512203,0.694159922,0.661440659
227.9570616,778.713329,679.4657552,0.694159922,0.653512679,0.620724679
778.713329,900.9135286,544.5128906,0.653512679,0.618680216,0.623330364
900.9135286,468.8729384,777.3996701,0.618680216,0.649761982,0.607420683
468.8729384,555.2199609,785.4090104,0.649761982,0.629322136,0.525080335
555.2199609,753.4938411,340.1002431,0.629322136,0.592075283,0.734506503
753.4938411,322.246263,531.3291927,0.592075283,0.747164617,0.630128947
322.246263,1.631948785,321.5358767,0.747164617,0.936994173,0.754952194
1.631948785,64.14389323,67.23337674,0.936994173,0.870920648,0.856289893
64.14389323,57.54546875,3.442877604,0.870920648,0.886703614,0.913566675
57.54546875,6.479544271,60.20291233,0.886703614,0.914388009,0.872156965
6.479544271,55.34303385,53.85309896,0.914388009,0.895759328,0.895495493
55.34303385,198.6663932,151.0484288,0.895759328,0.829261034,0.837572189
198.6663932,180.9127648,107.7669184,0.829261034,0.820118243,0.852094185
180.9127648,75.25459201,151.9112804,0.820118243,0.814355318,0.798689626
75.25459201,81.94168837,140.0605946,0.814355318,0.810759379,0.781492178
81.94168837,1177.234549,1163.044041,0.810759379,0.399593964,0.390647513
1177.234549,361.8593446,1399.043112,0.399593964,0.679016111,0.333927036
361.8593446,373.3454861,153.8944141,0.679016111,0.666198799,0.72925834
373.3454861,233.7350608,418.5122309,0.666198799,0.674268383,0.63509207
233.7350608,586.6309245,662.8528689,0.674268383,0.573732165,0.551317697
586.6309245,1607.260638,1362.108915,0.573732165,0.264154239,0.30762323
1607.260638,211.840217,1759.186784,0.264154239,0.703624648,0.252492379
211.840217,112.3086024,227.9700608,0.703624648,0.768185827,0.691766085
112.3086024,461.734605,454.1759939,0.768185827,0.667870591,0.661113803
461.734605,409.4142405,100.6957378,0.667870591,0.657504319,0.771235117
409.4142405,46.45509549,366.2538585,0.657504319,0.830650838,0.663287821
46.45509549,79.98876302,63.2831033,0.830650838,0.788525748,0.783394714
79.98876302,243.4545877,156.616033,0.788525748,0.642230153,0.704642665
243.4545877,224.3048568,69.83361111,0.642230153,0.623002905,0.764674771
224.3048568,62.98572049,208.5194401,0.623002905,0.735127265,0.681317263
62.98572049,148.897513,133.9298828,0.735127265,0.696340646,0.664110356
148.897513,122.5569227,54.71829861,0.696340646,0.699842979,0.753213814
122.5569227,19.82806858,121.0866319,0.699842979,0.839494376,0.708995856
19.82806858,76.71082031,78.56177951,0.839494376,0.791888345,0.768863291
76.71082031,3316.774831,3430.048819,0.791888345,0.239451248,0.235307684
3316.774831,1798.866832,3045.615951,0.239451248,0.27587911,0.215247355
1798.866832,1670.720074,2306.651367,0.27587911,0.278813288,0.251068166
1670.720074,1674.113147,2504.714948,0.278813288,0.293981391,0.248642891
1674.113147,1329.856016,2004.925456,0.293981391,0.322040216,0.258344689
1329.856016,1354.017635,2023.803832,0.322040216,0.334120723,0.295262057
1354.017635,1335.697834,1661.76197,0.334120723,0.350588324,0.305916611
1335.697834,817.0521658,1542.382326,0.350588324,0.432108461,0.339338229
817.0521658,450.9476345,1085.157882,0.432108461,0.520317588,0.403557024
450.9476345,365.7992057,542.4952517,0.520317588,0.621544451,0.494949703
365.7992057,212.3807118,308.7168446,0.621544451,0.73242162,0.644323228
212.3807118,125.3529948,283.2374306,0.73242162,0.781605721,0.677846945
125.3529948,2956.517305,2906.009648,0.781605721,0.186519198,0.209564822
2956.517305,57.6209158,2909.567066,0.186519198,0.821823524,0.194542434
57.6209158,311.9518663,290.5649523,0.821823524,0.825950495,0.818556682
311.9518663,84.96123698,322.6297179,0.825950495,0.851443013,0.808715301
84.96123698,76.00187066,86.30756076,0.851443013,0.838374123,0.829114015
76.00187066,91.85352431,102.6216797,0.838374123,0.783165992,0.777196205
91.85352431,67.62954427,70.19501302,0.783165992,0.820507294,0.834292528
67.62954427,192.6883203,211.5141319,0.820507294,0.760419036,0.712041294
192.6883203,6063.10362,6254.628624,0.760419036,0.025397627,0.012427351
6063.10362,2194.531701,1604.021745,0.025397627,0.276664237,0.050755047
2194.531701,496.14398,1125.842313,0.276664237,0.484461828,0.498925043
496.14398,2365.654544,1543.423785,0.484461828,0.052294541,0.050393479
2365.654544,147.0417144,2325.596641,0.052294541,0.774914423,0.048537749
147.0417144,289.2382856,225.5935156,0.774914423,0.777692373,0.759873931
289.2382856,235.2389583,165.1022005,0.777692373,0.831461566,0.784257583
235.2389583,2781.043589,2752.473346,0.831461566,0.03337314,0.037891261
2781.043589,803.6439366,3961.373056,0.03337314,0.391077311,0.016454072
803.6439366,3833.501497,4118.502674,0.391077311,0.167360127,0.264779678
3833.501497,2264.279952,8051.922908,0.167360127,0.235283161,0.16869572
2264.279952,19816.8115,12069.89389,0.235283161,-0.000299226,0.005020937
19816.8115,23633.72919,2298.219965,-0.000299226,0.013901658,0.485384635
23633.72919,0.315694444,23658.61161,0.013901658,0.998604475,0.013868745
0.315694444,0.487886285,1.193415799,0.998604475,0.999145164,0.997645497
0.487886285,0.353294271,1.413385417,0.999145164,0.9990907,0.99793339
0.353294271,0.694144965,1.639956597,0.9990907,0.997238822,0.996171527
0.694144965,0.485412326,1.766822917,0.997238822,0.998518808,0.995635003
0.485412326,93.94604167,94.93117622,0.998518808,0.970479427,0.96896137
93.94604167,128.8833941,378.9048351,0.970479427,0.970638024,0.951141379
128.8833941,135.9392535,416.8086285,0.970638024,0.957844984,0.938176883
135.9392535,139.7707682,269.6303863,0.957844984,0.94496419,0.929254055
139.7707682,95.30225694,362.4028602,0.94496419,0.952111047,0.907548
95.30225694,116.5982205,335.2363281,0.952111047,0.946896259,0.906619548
116.5982205,107.3767231,352.9174349,0.946896259,0.947319643,0.902848679
107.3767231,109.2245356,340.2069097,0.947319643,0.946645251,0.901573977
109.2245356,103.3275391,334.5715885,0.946645251,0.944984527,0.899538441
103.3275391,106.6715278,323.9069575,0.944984527,0.94433506,0.897042885
106.6715278,111.3778429,344.1776693,0.94433506,0.943934946,0.895118305
111.3778429,113.8579297,344.207526,0.943934946,0.942300136,0.894067522
113.8579297,118.4608507,357.1254297,0.942300136,0.941166428,0.891542419
118.4608507,123.0180122,373.1791753,0.941166428,0.941044698,0.890432515
123.0180122,116.4207943,365.9891276,0.941044698,0.944186019,0.892262683
116.4207943,132.7831684,388.0309592,0.944186019,0.937025121,0.88904773
132.7831684,129.6553082,407.4821832,0.937025121,0.935215494,0.882190719
129.6553082,122.8462891,397.6950174,0.935215494,0.937541546,0.882675821
122.8462891,119.8834332,386.2073872,0.937541546,0.940674174,0.885773272
119.8834332,115.5653385,376.7580686,0.940674174,0.941110885,0.888376015
115.5653385,104.1865017,355.9047135,0.941110885,0.941690959,0.886507446
104.1865017,105.0057335,337.0979991,0.941690959,0.94115798,0.887351964
105.0057335,104.8042318,334.4755556,0.94115798,0.944056335,0.888755065
104.8042318,108.6933377,333.0778212,0.944056335,0.940452924,0.888086812
108.6933377,93.45693576,311.4744141,0.940452924,0.94673404,0.889818142
93.45693576,106.3086372,306.1303472,0.94673404,0.939233561,0.889975281
106.3086372,86.03286892,289.6472352,0.939233561,0.946416773,0.889147053
86.03286892,89.06332899,269.8948177,0.946416773,0.944754624,0.892692116
89.06332899,81.98177517,262.8306337,0.944754624,0.945582799,0.891678751
81.98177517,81.92911892,253.8321701,0.945582799,0.944129054,0.890513455
81.92911892,80.59456163,251.0737587,0.944129054,0.946094197,0.890384984
80.59456163,80.53128906,244.5225868,0.946094197,0.945036989,0.89053272
80.53128906,80.62580295,239.8336719,0.945036989,0.942808107,0.889378801
80.62580295,93.82700521,256.1028689,0.942808107,0.937428739,0.880541115
93.82700521,89.34049913,266.5013932,0.937428739,0.940898631,0.878995514
89.34049913,106.9269271,277.63852,0.940898631,0.930135214,0.873375901
106.9269271,96.64729601,290.7367578,0.930135214,0.934573701,0.865350723
96.64729601,104.1767969,290.5351953,0.934573701,0.930389394,0.86515933
104.1767969,92.75291667,290.3728733,0.930389394,0.937380623,0.863011025
92.75291667,108.1928646,295.0088628,0.937380623,0.928256759,0.859035686
108.1928646,95.93656684,301.1567925,0.928256759,0.931545356,0.852980576
95.93656684,120.4220052,311.5858116,0.931545356,0.92465138,0.850917407
120.4220052,101.9501997,320.4547049,0.92465138,0.93002641,0.848757203
101.9501997,121.4906988,317.6690842,0.93002641,0.925376763,0.847385188
121.4906988,97.0713151,311.7100174,0.925376763,0.930747952,0.846125326
97.0713151,103.1267969,302.2036589,0.930747952,0.92822966,0.846635226
103.1267969,83.06254774,283.4688064,0.92822966,0.936115049,0.850369431
83.06254774,82.80723524,256.2965365,0.936115049,0.93501886,0.856487378
82.80723524,74.60978299,246.2936762,0.93501886,0.936002735,0.856494757
74.60978299,96.77458767,253.8463064,0.936002735,0.898637463,0.827284905
96.77458767,83.85608507,251.7595182,0.898637463,0.923721381,0.827724338
83.85608507,86.39918403,255.5728733,0.923721381,0.920404973,0.837396095
86.39918403,86.33448351,259.5860807,0.920404973,0.923662967,0.836828051
86.33448351,94.17651042,268.1738845,0.923662967,0.917337416,0.832781504
94.17651042,89.32982205,271.5729818,0.917337416,0.923701653,0.831885599
89.32982205,99.69857205,277.3289931,0.923701653,0.918296725,0.831570499
99.69857205,83.67426649,268.387908,0.918296725,0.922278368,0.831692148
83.67426649,85.04940972,250.8869748,0.922278368,0.92132555,0.833309655
85.04940972,78.27531684,243.7720269,0.92132555,0.927019278,0.836331862
78.27531684,81.92603299,234.826428,0.927019278,0.92218822,0.837580559
81.92603299,77.28263889,234.9609896,0.92218822,0.927597099,0.838675792
77.28263889,75.5834592,228.0799957,0.927597099,0.93071533,0.844038054
75.5834592,69.84364583,217.1980252,0.93071533,0.932322738,0.848287122
69.84364583,73.67710503,217.929388,0.932322738,0.926655604,0.84517528
73.67710503,7069.909041,7161.006076,0.926655604,0.216729511,0.214796011
7069.909041,605.5076693,7117.695477,0.216729511,0.800185643,0.211691405
605.5076693,599.1485677,1372.613234,0.800185643,0.793746748,0.614842596
599.1485677,564.230829,1354.286445,0.793746748,0.79674041,0.605650979
564.230829,553.5004774,1323.345421,0.79674041,0.799179557,0.606068567
553.5004774,580.0598394,1337.521766,0.799179557,0.790395642,0.60085577
580.0598394,608.9446007,1375.732886,0.790395642,0.77807435,0.58507636
608.9446007,565.1019097,1363.40349,0.77807435,0.792665098,0.580038058
565.1019097,561.2785069,1335.270747,0.792665098,0.789268234,0.588403332
561.2785069,600.5164236,1355.87112,0.789268234,0.77944266,0.578323246
600.5164236,684.4536936,1450.845534,0.77944266,0.750538509,0.550536918
684.4536936,703.0464063,1513.619067,0.750538509,0.750305116,0.530116979
703.0464063,628.569579,1477.690586,0.750305116,0.7777458,0.548690639
628.569579,619.8546658,1435.968212,0.7777458,0.770442251,0.554480719
